"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"117","sp|HBB_HUMAN|",27.812224388919,28.0764983765429,32.8857142004063,31.4848778645844,26.2822231275389,27.378070038732
"118","sp|P05543|THBG_HUMAN",29.4067227738832,29.4226162972763,28.8158545812101,28.4274939319324,28.1399446460205,27.7834606993449
"119","sp|RETBP_HUMAN|",29.7869384832095,29.9341461722435,30.3226005503267,29.381571927705,29.9597828983752,29.2087953432594
"120","sp|P02766|TTHY_HUMAN",32.7042482732381,32.9974559155,33.2292628674729,32.1514953446545,32.3149971926169,31.6355612035989
"121","sp|P08571|CD14_HUMAN",29.4686507957622,29.3309365035486,29.6092278071578,29.3708756229059,29.2440915867994,29.5563805971171
"122","sp|P08123|CO1A2_HUMAN",26.5850206250502,26.8039813464888,26.4448585065227,26.6961346948954,27.675795250366,27.1732710522049
"123","sp|P18206|VINC_HUMAN",23.3553256439089,23.3104998281509,23.4560578793685,22.0510405743842,23.3586649065757,23.4458376727384
"124","sp|P08519|APOA_HUMAN",24.3980589968397,24.287344395273,25.6656882826818,22.8131784292393,22.7527299074811,24.6290531981341
"125","sp|K2C1_HUMAN|",26.8217278240239,26.8850949315254,26.9770935126152,26.7521595636844,27.1596985430936,27.3842158612634
"126","sp|GELS_HUMAN|",25.1686634410531,25.3801489334332,24.3227086926249,26.601707768643,26.0243690413529,25.6830083051376
"127","sp|P02763|A1AG1_HUMAN",35.5054154200257,35.0763458088133,34.5093501262044,33.578805453423,34.1246728885588,33.4446988891962
"128","sp|P01857|IGHG1_HUMAN",26.2788388721872,26.2062230790945,25.2244716358258,26.41994946663,27.3203092945064,28.3014091664129
"129","sp|P01019|ANGT_HUMAN",31.649651257143,32.1233909102919,31.6392092826413,30.6889288249763,31.0470704845028,30.6420654601568
"130","sp|P08185|CBG_HUMAN",30.4909595926738,30.518368009499,29.7746398277063,29.4893405537065,29.484211904516,29.5563805971171
"131","sp|P04278|SHBG_HUMAN",28.7462564997866,29.1183530361706,27.7103652938929,27.5312726603177,27.0682192390351,27.0238245348856
"132","sp|P02538|K2C6A_HUMAN",21.8029314692376,24.3414107907224,23.5105597680639,24.6308480484189,26.4486576544271,25.062149658845
"133","sp|P04259|K2C6B_HUMAN;sp|P12035|K2C3_HUMAN",21.8028369316539,24.3589918435002,23.5996601704576,24.6308480484189,26.411918487836,25.0342822187213
"134","sp|P15144|AMPN_HUMAN",25.5699846372778,24.2215943278938,24.6329768606915,25.2477927433011,24.996718077731,24.9372999002954
"135","sp|P27169|PON1_HUMAN",29.8522839426455,29.7795367402994,29.2352730167853,28.3997002365337,28.0590920701124,27.8156502310182
"136","sp|K22E_HUMAN|;sp|Q7Z794|K2C1B_HUMAN",26.8233089024845,26.9889601019537,26.8824162596435,26.9471778641313,27.6963093948554,27.5409674675366
"137","sp|Q13822|ENPP2_HUMAN",24.7369045458519,24.1527040546932,24.0213311199152,25.2938194807819,25.1592283610347,25.3249572531765
"138","sp|P02452|CO1A1_HUMAN",29.1316141720835,29.1534093674756,28.7712551006833,29.2201187765506,28.6436425138769,28.5943102539435
"139","sp|Q15113|PCOC1_HUMAN",25.8405489398454,26.3538190868134,25.9719067530098,26.3635159458512,25.9253109365992,26.1535768655338
