"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"439","sp|P06310|KV206_HUMAN",9.44714312520269,11.529307731149,11.5456076556598,16.4024585862489,16.6012845106821,11.8537700601473
"440","sp|P01614|KV201_HUMAN",14.832117208642,-14.6882799690188,-16.4035785715167,-17.5042062699322,-17.3236389342878,19.8236677693144
"441","sp|P02745|C1QA_HUMAN",26.1752969829455,25.6927723898865,25.6481199615655,27.1966825098172,26.7740250285855,24.2951608202439
"442","sp|P01766|HV305_HUMAN",26.4666422131633,26.2556386011904,26.3704745001302,28.1999369017702,27.5235592671157,28.0754995458077
"443","sp|P13473|LAMP2_HUMAN",23.0174594601354,21.0636725214288,21.9094352269689,22.1743365186252,22.4447311337036,21.9106778067947
"444","sp|P11684|UTER_HUMAN",23.1129094084216,23.0533046345465,24.9552512240822,24.430409689644,25.4679403819542,24.7529095881012
"445","sp|P40189|IL6RB_HUMAN",17.5863713090739,-14.6882799690188,7.78424915393272,20.1464238929839,19.3036307939532,18.7671671041493
"446","sp|P01743|HV102_HUMAN",24.8554858343892,24.0122815465085,24.2509378480684,26.5129063741058,25.6118349731548,26.1574401167816
"447","sp|P31949|S10AB_HUMAN",20.9036586972986,20.9539589751389,21.3754899421579,18.1916596209948,18.4103199830975,19.146031974638
"448","sp|P14543|NID1_HUMAN",20.7348486352083,21.4721346869181,21.0751680679384,20.5629513742944,20.7447740197022,21.1333248692937
"449","sp|P35590|TIE1_HUMAN",20.536137664656,20.9765112917739,18.8022946331593,19.7316931455717,20.4019936675065,20.6543529200028
"450","sp|Q15904|VAS1_HUMAN",19.9422225448334,18.9873629563993,19.7250807001807,19.3297940739925,19.4113544588568,19.7860405137521
"451","sp|P28827|PTPRM_HUMAN",18.2114296298368,17.3120380289426,14.6151579341059,20.1159287695134,20.2697225266074,19.7361455111457
"452","sp|P30530|UFO_HUMAN",20.771044483694,18.5687779249191,19.4817378236421,21.9570114073598,22.2417764279153,22.427178069251
"453","sp|P01714|LV301_HUMAN",24.3426158615773,24.3834129007635,24.2145483441809,26.9344706735742,26.5207431691227,26.7373073305931
"454","sp|P60900|PSA6_HUMAN",20.5910527502758,21.0416899992726,20.4127706511024,17.8702539861532,17.8594244906143,17.6670283148284
"455","sp|P01593|KV101_HUMAN",28.5740697381283,28.2684719342797,28.128415533639,30.3380454306286,29.7595521297244,30.2837392108543
"456","sp|P01613|KV121_HUMAN",24.7355342295396,24.2924639357597,24.8932125867201,27.2375036058635,26.3951953318505,26.6829147349279
"457","sp|P01597|KV105_HUMAN",28.5525049143674,28.2467367474023,28.0973088188743,30.2684887935091,29.6930815585701,30.2205054387993
"458","sp|P01606|KV114_HUMAN",28.5525049143674,28.2467367474023,28.0973088188743,30.2684887935091,29.6930815585701,30.2205054387993
"459","sp|Q9H6X2|ANTR1_HUMAN",19.2579034452699,19.6589635482839,11.1842768247274,15.9434566348619,18.1815452267872,18.2273734179382
"460","sp|Q9BQE3|TBA1C_HUMAN",18.7304156479349,18.4297922359572,18.6106995533078,14.4081553344222,16.3529988627437,15.2245757063791
"461","sp|Q8NBP7|PCSK9_HUMAN",17.8619004907533,18.9505143690049,18.4883347116874,17.416255142698,20.3564936897181,14.8465257200914
