"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"48","sp|P01042|KNG1_HUMAN",32.8680187581982,33.0623123241877,33.0623123241877,32.5741436975645,32.304609534162,32.5741436975645
"49","sp|P00736|C1R_HUMAN",31.1493356383378,30.5775205713248,30.8221481914713,31.4497410972385,31.0076158830513,31.3714543002274
"50","sp|P24821|TENA_HUMAN",26.0665643718597,25.8887777679753,26.1664716345247,25.0488934401787,25.1685107034523,25.2822626730997
"51","sp|P01871|IGHM_HUMAN",30.5198585860339,30.4196147169684,30.3905945267475,32.1154420956769,32.4673475268411,33.1648672822549
"52","sp|P04003|C4BPA_HUMAN",31.5058383258739,31.5388993425948,31.8731298667517,31.1493356383378,30.7325037493476,31.2492827368274
"53","sp|P23142|FBLN1_HUMAN",28.2718606265454,28.6579217100553,28.2718606265454,29.2126125597484,29.092360436659,29.350451413532
"54","sp|P04196|HRG_HUMAN",32.0421710262279,32.2249070639224,31.5388993425948,31.1979212631735,31.4108537737107,31.0076158830513
"55","sp|P07358|CO8B_HUMAN",30.2603820247082,30.2603820247082,29.7549765343161,28.967930979906,29.1585770689921,28.967930979906
"56","sp|P05155|IC1_HUMAN",33.6000118117709,33.4918192699591,33.4573345191837,33.4573345191837,33.9746323873901,33.6000118117709
"57","sp|P05156|CFAI_HUMAN",30.7325037493476,30.9122160835586,30.2603820247082,29.8483073015013,30.4196147169684,29.8786211414583
"58","sp|P25311|ZA2G_HUMAN",32.6462002222724,32.5526161529879,32.6462002222724,32.5526161529879,32.9238600336119,32.4673475268411
"59","sp|Q86VB7|C163A_HUMAN",26.7656412079797,26.7395766857406,27.3107038261592,28.2990535134525,28.7533527716145,28.8962468739173
"60","sp|P02748|CO9_HUMAN",31.8731298667517,31.8316564181956,31.662569906434,30.5775205713248,30.9768609646987,31.1493356383378
"61","sp|Q15582|BGH3_HUMAN",27.938117874569,28.1053799984944,27.6353965748575,26.7131414220043,27.0656724047241,26.7240576408385
"62","sp|Q9NR99|MXRA5_HUMAN",24.9134278726745,24.761469547649,24.3709926309935,23.7851030067507,24.1884303548438,24.4110855762817
"63","sp|P36955|PEDF_HUMAN",30.8221481914713,30.7325037493476,30.5198585860339,31.4108537737107,31.5058383258739,31.3064440541339
"64","sp|P05546|HEP2_HUMAN",30.6356294015165,30.9768609646987,30.3159147672094,29.2297118716005,28.967930979906,29.1585770689921
"65","sp|K1C9_HUMAN|;sp|P35527|K1C9_HUMAN",26.475275231899,25.8339117007116,24.8690076243186,25.7952834111852,25.2491995795551,26.0665643718597
"66","sp|P01876|IGHA1_HUMAN",32.1154420956769,31.4497410972385,31.7385160793178,34.864671783977,34.3900990899035,34.7572661591235
"67","sp|Q12805|FBLN3_HUMAN",28.8638049343043,28.8962468739173,28.967930979906,29.7549765343161,29.5193422000855,29.8483073015013
"68","sp|P04264|K2C1_HUMAN",26.7395766857406,27.4009724158748,27.0719240770002,27.1269323105062,27.938117874569,27.7902949863551
"69","sp|Q08380|LG3BP_HUMAN",27.7754648778944,27.4560642253693,28.0819209614876,28.0236822873526,28.2236184071569,27.7242970491698
"70","sp|P07225|PROS_HUMAN",28.2236184071569,28.5030969149663,28.691203431591,28.5580597064071,27.9077512638899,28.4614479876796
