"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"71","sp|O75882|ATRN_HUMAN",27.9876353423658,27.907286019759,27.9794367654033,28.0367031911804,28.1514489584689,27.6196811029827
"72","sp|P19320|VCAM1_HUMAN;sp|P49454|CENPF_HUMAN",25.6684911336955,25.5055543014862,26.1585355002215,26.6393107805404,28.0583006030147,26.7479557317815
"73","sp|P98088|MUC5A_HUMAN;sp|Q9HC84|MUC5B_HUMAN",23.858001151661,24.0007377154546,25.0769586301167,20.0531671112156,22.0634888411598,19.9532354722488
"74","sp|ANT3_HUMAN|",27.3987917432977,24.8627272961516,23.460861990358,26.1776413547913,26.7120815296377,26.0637841460642
"75","sp|K1C10_HUMAN|",24.6749273032401,26.3572505678767,26.3240843099951,25.6921949122807,26.6800922740065,26.2352720970805
"76","sp|P00739|HPTR_HUMAN",25.613160132652,26.2487466449348,26.1585355002215,23.3360621291717,23.6981544534559,23.4985150090462
"77","sp|P02765|FETUA_HUMAN",33.14660632863,33.5011423881757,33.0863946340802,32.7813245496867,32.7598555257074,33.0128262356717
"78","sp|P29622|KAIN_HUMAN",28.7916953287544,29.1635741574048,29.2088673128998,27.9988847674326,28.0541122474885,27.7837302294293
"79","sp|P08253|MMP2_HUMAN",27.408643309493,28.0531458071764,28.252216257,27.6968222229588,27.9497963882329,28.0351529488631
"80","sp|P08697|A2AP_HUMAN",31.0547531533822,31.5652346918946,30.7604896160278,29.8056433814824,30.0633848539962,29.8979666320738
"81","sp|P35858|ALS_HUMAN",28.0133946416291,28.4214857819978,28.687962600144,26.1693200230226,26.4842026924195,26.055433046602
"82","sp|P10909|CLUS_HUMAN",31.5229228206377,31.9386926795342,32.1841464402156,31.3391416740522,30.9684178457163,31.3812684112422
"83","sp|P07357|CO8A_HUMAN",29.7238551838787,29.680525542778,29.3424766824591,28.9257723106922,28.8823231884275,28.4705429228929
"84","sp|O75339|CILP1_HUMAN",25.2069463689218,23.9171317350947,24.0794522785424,24.8257688021674,24.6164065520461,24.9068437648467
"85","sp|P04217|A1BG_HUMAN",33.7823200371374,33.910682155214,33.704478698313,32.9092873668909,32.9603931654136,32.9248879034598
"86","sp|P02760|AMBP_HUMAN",32.2347934861856,32.0813930515827,32.7404792447885,32.1944716972427,31.7005295169992,31.8475482990868
"87","sp|P04004|VTNC_HUMAN",31.8855883826037,32.1591618903092,31.7328226305905,30.9924149088884,31.2783932841832,31.2560517573576
"88","sp|P55058|PLTP_HUMAN",28.9509218452801,28.6482777607958,28.9474872645723,28.6524829596337,28.9267500886914,28.7725568863807
"89","sp|P13796|PLSL_HUMAN",26.2240706078245,26.1484923036737,26.5877953926515,25.8683831188452,25.335653341717,26.6264996521691
"90","sp|P22897|MRC1_HUMAN",24.5898198873372,24.9356360522646,25.1219282569718,25.7731261724608,25.8534184632522,25.7565096542405
"91","sp|P07996|TSP1_HUMAN",26.5231046123276,26.68248060299,26.2871897210906,25.0957202496213,25.9130612272799,25.9621851560506
"92","sp|ALBU_BOVIN|",25.0527415394281,25.2233570188417,23.9078252373333,24.4194329897296,23.9438652170448,22.9752571786458
"93","sp|P02750|A2GL_HUMAN",32.4801889660916,32.9760560838603,32.5334972561026,30.9799434924485,31.8624131502395,31.6301250419274
