"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"117","sp|HBB_HUMAN|",253163398.69281,306521452.145214,8432619047.61905,2676917562.72401,87922480.620155,182426229.508197
"118","sp|P05543|THBG_HUMAN",765084967.320261,779722772.277228,501880952.380952,321383512.544803,319341085.271318,241675774.134791
"119","sp|RETBP_HUMAN|",995869281.045751,1111669966.9967,1426666666.66667,622824372.759857,1128062015.50388,649406193.078324
"120","sp|P02766|TTHY_HUMAN",7524967320.26144,9294521452.14521,1.07e+10,4249318996.41577,5773023255.81395,3492604735.88342
"121","sp|P08571|CD14_HUMAN",798653594.771242,731696369.636964,870011904.761905,618222222.222222,686790697.674419,826375227.686703
"122","sp|P08123|CO1A2_HUMAN",107979084.96732,126704950.495049,96809523.8095238,96645161.2903226,231418604.651163,158258652.094718
"123","sp|P18206|VINC_HUMAN",11263924.7938824,10976914.235736,11967804.1067738,3662872.85336201,11363565.8914729,11771948.9981785
"124","sp|P08519|APOA_HUMAN",23498039.2156863,21894389.4389439,56302380.952381,6356965.23997133,7377584.52097674,26974134.7905282
"125","sp|K2C1_HUMAN|",127281045.751634,134050165.016502,140119047.619048,100480286.738351,161744186.046512,183205828.779599
"126","sp|GELS_HUMAN|",40282352.9411765,47037623.7623762,22036904.7619048,90508960.5734767,73489922.4806202,56209107.4681239
"127","sp|P02763|A1AG1_HUMAN",52450980392.1569,39268646864.6865,25985714285.7143,11428673835.1254,20238759689.9225,12239708561.02
"128","sp|P01857|IGHG1_HUMAN",87278431.372549,83622442.2442244,41398809.5238095,79770609.3189964,180821705.426357,346142076.502732
"129","sp|P01019|ANGT_HUMAN",3622614379.08497,5071023102.31023,3553928571.42857,1541720430.10753,2397131782.94574,1754098360.65574
"130","sp|P08185|CBG_HUMAN",1622483660.13072,1666798679.86799,975738095.238095,671146953.405018,811209302.325581,826375227.686703
"131","sp|P04278|SHBG_HUMAN",483947712.418301,631405940.594059,233107142.857143,172580645.16129,151790697.674419,142666666.666667
"132","sp|P02538|K2C6A_HUMAN",3658246.96240523,22741914.1914191,12438600.3452143,22934050.1792115,98705426.3565891,36485245.9016393
"133","sp|P04259|K2C6B_HUMAN;sp|P12035|K2C3_HUMAN",3657989.14275817,23024422.4422442,13247619.047619,22934050.1792115,96217054.2635659,35783606.557377
"134","sp|P15144|AMPN_HUMAN",53290196.0784314,20905610.5610561,27386904.7619048,35283154.1218638,35915503.875969,33444808.7431694
"135","sp|P27169|PON1_HUMAN",1042026143.79085,998666666.666667,671297619.047619,315247311.827957,301922480.620155,247132969.034608
"136","sp|K22E_HUMAN|;sp|Q7Z794|K2C1B_HUMAN",127420915.03268,144079207.920792,131202380.952381,115053763.44086,234736434.108527,204255009.107468
"137","sp|Q13822|ENPP2_HUMAN",29792156.8627451,19916831.6831683,17833333.3333333,36433691.7562724,40228682.1705426,43813479.0528233
"138","sp|P02452|CO1A1_HUMAN",632209150.326797,646943894.389439,486595238.095238,556860215.053763,452883720.930233,424102003.642987
"139","sp|Q15113|PCOC1_HUMAN",64339869.2810457,92662706.2706271,69677380.9523809,76702508.9605735,68596124.0310078,77959927.140255
