"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"209","sp|P09486|SPRC_HUMAN",160422922.55136,103503426.639121,84475307.075382,65818014.0401792,120329756.593411,128002676.856631
"210","sp|P11047|LAMC1_HUMAN",5468021.17059977,5083558.2577945,10205748.8213081,19992840.355062,19783027.7789168,19725002.663153
"211","sp|Q9NPY3|C1QR1_HUMAN",7713420.36294898,9845447.89981886,12630877.2540942,16231810.9813374,21108694.5888442,18570880.1669047
"212","sp|Q6UY14|ATL4_HUMAN",1537898.52093381,389962.130104484,1355450.3201265,3577359.766541,7250810.52050054,5898957.13718428
"213","sp|Q96KN2|CNDP1_HUMAN",7215683.15017644,9761298.77246998,10086322.3156942,2571267.83183785,7221923.70738626,6709524.88477659
"214","sp|ALDOA_RABIT|",52765611.8753268,51499265.937514,33951798.0590052,13955398.4656621,114211294.393746,93903603.1038403
"215","sp|P0CG05|LAC2_HUMAN;sp|P0CG04|LAC1_HUMAN;sp|P0CG06|LAC3_HUMAN;sp|P0CF74|LAC6_HUMAN",4049229189.69998,2869485242.59678,4860361567.37545,22269252870.7373,19783027778.9167,28118620817.6863
"216","sp|P01861|IGHG4_HUMAN",1012180.24826875,932479.604333125,924074.269852136,3961185.10576743,2816941.15719408,6354694.63317403
"217","sp|Q96IY4|CBPB2_HUMAN",78085374.3503004,82634443.0565993,89527657.9770197,60572367.8084055,86474265.755265,70926073.4058056
"218","sp|P80188|NGAL_HUMAN",200045451.61525,51246818.5554674,251607074.901556,61067240.0944219,234541050.987157,176265981.245197
"219","sp|O14786|NRP1_HUMAN",8832178.07847875,8275731.14358082,8670333.79440033,25040537.6724291,35589055.1280513,37456521.0146044
"220","sp|P11597|CETP_HUMAN",3959023.03920904,7109491.17410721,2241755.75970924,1418742.33949136,2465291.06834542,2434621.83915636
"221","sp|O14791|APOL1_HUMAN",81371145.0531596,53098099.3571427,29303635.2294985,50476973.1736713,64753724.9464543,31580988.3064312
"222","sp|P08294|SODE_HUMAN;sp|Q8IY17|PLPL6_HUMAN",24933201.2158137,36184124.760018,28091071.0131055,83039569.5935494,100240805.704511,79529532.0142022
"223","sp|P48740|MASP1_HUMAN",21744070.8277445,11528430.4467964,21017779.7508127,23160022.9855668,14276411.7992183,36512238.9722195
"224","sp|Q14767|LTBP2_HUMAN",6412777.02811503,6098993.79019334,6702396.2657416,6397424.23635781,15500104.2391513,12695347.4587315
"225","sp|P14618|KPYM_HUMAN;sp|P30613|KPYR_HUMAN",6540812.27410325,6781732.86270399,25868036.6163849,3171110.1903413,6770627.02972396,12590427.2317998
"226","sp|P22692|IBP4_HUMAN",19134782.3284152,14052904.2672628,37185302.6360533,105902669.207506,126448218.793076,134297890.472531
"227","sp|P08195|4F2_HUMAN",10050592.7381575,2199484.15083303,2843654.77060348,6966438.16949582,9030257.90795252,6635267.94984527
"228","sp|O00468|AGRIN_HUMAN",4340424.60141488,2198445.88439865,3292730.80899513,2022875.39214549,5865630.1058668,3037241.07225381
"229","sp|P10586|PTPRF_HUMAN;sp|P23468|PTPRD_HUMAN",3132827.05259352,1482526.88839153,4094370.382994,4310981.82307797,3475576.25898973,4466061.85713149
"230","sp|P55268|LAMB2_HUMAN",1085129.628635,1406743.57444471,1937908.97605904,2863874.81255868,291646698.18403,4049030.07077181
"231","sp|Q9UM47|NOTC3_HUMAN",2274709.60741988,2545423.34738614,1989066.01754344,4684839.63969914,3376354.04875376,2902330.4938209
