"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"462","sp|P25786|PSA1_HUMAN",20825081.5927986,27977165.2316647,13168499.8659803,16453080.5614307,60482251.5772938,25516238.2306117
"463","sp|P01598|KV106_HUMAN",7456485.77175742,3632190.7423276,2487231.1061975,61952957.6695848,39449496.271003,56307985.6312655
"464","sp|P02786|TFR1_HUMAN",854282.898129018,1601379.72792916,1055338.33731152,1915594.61408756,1498128.27434624,2461419.49594806
"465","sp|P01772|HV311_HUMAN",9758177.45664969,6241364.39806075,8202967.88939651,85210707.3521011,73562323.285186,169031620.346246
"466","sp|P00352|AL1A1_HUMAN",686855.309262521,241365.601883609,280152.226366477,240221.348617177,835256.05334553,234498.829798645
"467","sp|Q06141|REG3A_HUMAN",9426893.42816849,9843817.39632646,6710446.87119516,30468667.7063532,251137376.791531,47694909.4352784
"468","sp|O95967|FBLN4_HUMAN",203119.883138293,735655.632860625,899581.565395305,616129.701464601,449252.169971745,15467.0498580126
"469","sp|Q07075|AMPE_HUMAN",93967.0927129011,71012.7513290423,105584.020750542,555705.432517702,627680.553648398,348123.336083403
"470","sp|P50895|BCAM_HUMAN",626132.956524467,1017346.38547523,382431.455505299,178325.795847233,298856.764514497,575868.719265125
"471","sp|P48637|GSHB_HUMAN",113081.349634261,390853.653895207,788555.195267379,768509.078844341,1276272.76436928,1404515.13780941
"472","sp|O00592|PODXL_HUMAN",1825336.57793835,988073.060629195,2043656.17106583,2234446.88367212,4493037.86550718,4714293.89292039
"473","sp|Q99969|RARR2_HUMAN",7455565.86641989,4307470.15074535,10142235.6708575,20617131.8146323,23439488.5005429,15395873.7003269
"474","sp|P04083|ANXA1_HUMAN",224952.543364624,420041.777393104,633968.947974236,85187.1227243952,69141.0500911569,181607.362525621
"475","sp|O43240|KLK10_HUMAN",196444.860294679,1108438.41642062,260264.758044185,2130.38789386847,1.04640573663138e-05,51016.0579569863
"476","sp|P49913|CAMP_HUMAN",1526382.48109268,1115042.60156258,925178.755486748,847114.440357311,1374976.80099099,4319682.09907194
"477","sp|P01709|LV206_HUMAN",9.9167055203803e-06,8.63492754063724e-06,12744.5805551844,148945.062296199,3175585.14905055,479396.836294499
"478","sp|P01609|KV117_HUMAN",322292929.41236,220190652.28625,238484643.242162,1482808495.04252,1130118195.56189,1528821024.7877
"479","sp|P01608|KV116_HUMAN",321301258.860322,219327159.532186,238484643.242162,1462496049.90495,1119654138.19558,1528821024.7877
"480","sp|P12318|FCG2A_HUMAN",7421073.88671344,4934829.57457914,6028550.12598817,23156187.4568284,8857289.69552438,23362969.1816149
"481","sp|Q13201|MMRN1_HUMAN",78253.9045095324,113343.339112762,166497.519059159,8227767.02544889,6229394.03418587,6877487.86928875
"482","sp|P83593|KV405_HUMAN;sp|P06312|KV401_HUMAN",2091734.78010482,2494785.34583928,2178613.42995823,25796805.3247124,13393993.4288817,55554341.4641166
"483","sp|P01624|KV306_HUMAN",786055.800919828,1080169.83274637,2021320.67509302,5678795.56355032,3601753.1872939,6227837.99704984
"484","sp|Q6FHJ7|SFRP4_HUMAN",4485474.20624071,2764793.04347744,394699.624828064,4722240.99424374,8263077.34988998,7069488.85738397
