"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"232","sp|P20851|C4BPB_HUMAN",76732409.9432407,54528634.5220737,82252272.6786614,78387770.1049954,48233877.0073589,53194555.0543542
"233","sp|CAH1_HUMAN|",13916205.3297565,5159432.22391323,86799388.4901353,68688273.2990742,13664565.5792518,20249603.7978114
"234","sp|Q6UXB8|PI16_HUMAN",27252568.7707732,27264317.2610368,65175326.6311261,53545181.3469729,54658262.3170071,52774874.1466276
"235","sp|Q9HDC9|APMAP_HUMAN",9857312.10857753,4714639.16650564,5490926.38653291,3890982.54405778,3621711.10409105,4686998.95328292
"236","sp|P12830|CADH1_HUMAN",12949802.1818568,10434491.791261,17582181.1376991,25634384.4156487,23760028.208699,25705455.598258
"237","sp|P00488|F13A_HUMAN",8322449.38464273,19354299.2902422,17683228.1557319,20388738.1838751,17131694.1590619,18046279.0322464
"238","sp|Q6YHK3|CD109_HUMAN",3633975.47616392,1180610.28424923,4726643.19484491,4663639.9216386,4093873.62234057,5040326.32860411
"239","sp|P20774|MIME_HUMAN",9953952.4233675,5509077.48099041,11620407.0737667,30682081.7330159,35385106.3880624,28957982.6331396
"240","sp|Q6UWP8|SBSN_HUMAN",98062.9333804025,306437.728485666,1238127.06575321,1604849.6232224,2361642.94304884,1863235.40714945
"241","sp|P43121|MUC18_HUMAN",7929985.49547838,9003956.62633007,10062951.9380497,18409249.0398095,28246900.4884533,25705455.598258
"242","sp|P27918|PROP_HUMAN",45034386.6921287,41401370.6556485,93266397.6442316,230610485.283635,295725672.983807,265448174.137113
"243","sp|Q86UD1|OAF_HUMAN",9620904.55177948,17334720.2338691,15056005.6868803,21081559.384298,25697541.2385929,19200401.5284947
"244","sp|Q16853|AOC3_HUMAN",3558221.11645931,1486060.2631254,3779989.53461432,17815402.2965899,18661309.7089782,7131647.23477304
"245","sp|B9A064|IGLL5_HUMAN;sp|P0CG04|LAC1_HUMAN;sp|P0CG06|LAC3_HUMAN;sp|P0CF74|LAC6_HUMAN",2464328027.14438,1817621150.73579,3112248155.40881,14846168580.4916,12440873139.3188,17941358805.3147
"246","sp|P02655|APOC2_HUMAN",522824103.013769,220470713.654063,132371593.622907,339482388.20724,144803605.392071,251808544.635996
"247","sp|P02743|SAMP_HUMAN",450343866.921287,377829581.796467,359727384.196603,257333588.72852,254935924.986041,258103758.251896
"248","sp|P02747|C1QC_HUMAN",1014723305.29475,866736011.693455,1586438183.11423,3236464750.54716,2794097737.847,2706941854.83696
"249","sp|P02792|FRIL_HUMAN",33437548.9173316,20616536.2004754,49209897.781951,43053888.8834255,13358642.4692685,15528193.5858864
"250","sp|P0DJI9|SAA2_HUMAN",28605533.1778328,7967010.2780267,26979553.8147452,3397660.24158996,4301567.62192439,5499223.22653372
"251","sp|Q14118|DAG1_HUMAN",10147233.0529475,9172254.88102783,20209403.6065507,29791311.6181864,33141670.2481853,29482583.7677979
"252","sp|P01767|HV306_HUMAN",28218971.9186729,34164545.7036449,35669597.365562,58196980.8355269,50885210.6272137,65260381.1514957
"253","sp|Q9Y5Y7|LYVE1_HUMAN",26576086.5672433,27096019.0063391,34254939.1131035,115800114.927834,89635471.2250919,114363047.355515
"254","sp|P62258|1433E_HUMAN;sp|P27348|1433T_HUMAN;sp|P61981|1433G_HUMAN;sp|Q04917|1433F_HUMAN;sp|P31947|1433S_HUMAN",64845651.2240737,49227239.4990943,53150731.4852284,16726683.2673538,30388362.258336,71765435.2212589
