"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"462","sp|P25786|PSA1_HUMAN",24.7094203314073,25.5128772013578,23.8725485974417,23.5387527976189,25.3198807002214,23.9465572674155
"463","sp|P01598|KV106_HUMAN",23.182068878264,22.5155099283057,21.5699589297201,25.6231780606924,24.7869549185295,25.1685107034523
"464","sp|P02786|TFR1_HUMAN",20.285244878136,21.3980816777332,20.2981779678809,20.5978080308611,19.9867054241994,20.3800193248808
"465","sp|P01772|HV311_HUMAN",23.6512396880647,23.2832237625439,23.2504776322198,26.1609787564242,25.5204468410574,26.6839039404999
"466","sp|P00352|AL1A1_HUMAN",19.9732684666667,18.8570293826248,18.3226826097146,17.758691326348,19.2023288676378,16.5982317529309
"467","sp|Q06141|REG3A_HUMAN",23.602827761584,23.8770481723753,22.9035231148182,24.5745500866498,27.2836317613563,24.7869549185295
"468","sp|O95967|FBLN4_HUMAN",18.3797897609015,20.2981779678809,20.0214961861681,18.6420395300058,18.3226826097146,6.4805663995405
"469","sp|Q07075|AMPE_HUMAN",17.0487947378732,16.8803989352473,16.5364577272291,18.4240170384673,18.7954664697248,17.3459181573374
"470","sp|P50895|BCAM_HUMAN",19.821160401112,20.6386096695948,18.7954664697248,17.3459181573374,17.6485398302596,18.2999578083806
"471","sp|P48637|GSHB_HUMAN",17.4190530964841,19.6202515440752,19.8916443439985,19.0234794696918,19.7359264320456,19.4605324244168
"472","sp|O00592|PODXL_HUMAN",21.3377093908235,20.6165950877555,21.3377093908235,20.8275300163122,21.5699589297201,21.3744098893399
"473","sp|Q99969|RARR2_HUMAN",23.1691849569456,22.8165605541415,23.602827761584,23.8281099652204,24.0900241280855,23.2955596118525
"474","sp|P04083|ANXA1_HUMAN",18.5008686722384,19.703255577866,19.5333976994983,16.5982317529309,15.9493364881711,15.9493364881711
"475","sp|O43240|KLK10_HUMAN",18.2751825561824,20.7712364018157,18.1455877425089,1.35172659182271,-12.4551119511544,14.0582605773638
"476","sp|P49913|CAMP_HUMAN",21.1147070419914,20.7913096856168,20.0362982541525,19.1702126681773,19.8611115225094,21.247181873817
"477","sp|P01709|LV206_HUMAN",-16.6096404744368,-6.32148492844462,13.04250541886,17.2031037226663,20.9552134150384,17.8628124893926
"478","sp|P01609|KV117_HUMAN",28.43646717255,28.3799089530623,27.808634505927,30.2603820247082,29.9292695766191,30.2881483959588
"479","sp|P01608|KV116_HUMAN",28.399757200991,28.329180116492,27.808634505927,30.1249273144755,29.8191644732812,30.2881483959588
"480","sp|P12318|FCG2A_HUMAN",23.1510630446913,22.9788588095311,22.6732326140002,23.9967034281654,22.5686542353441,23.8770481723753
"481","sp|Q13201|MMRN1_HUMAN",16.9768897057156,17.6712952072765,17.4190530964841,22.7557493534759,21.9147203201257,21.9064600016855
"482","sp|P83593|KV405_HUMAN;sp|P06312|KV401_HUMAN",21.5195535793316,21.996532474787,21.3872354867074,24.235343474144,23.1691849569456,25.140888061385
"483","sp|P01624|KV306_HUMAN",20.1822967732281,20.7312635868312,21.3070986803112,22.1852487857392,21.2204467367106,21.7829204246979
"484","sp|Q6FHJ7|SFRP4_HUMAN",22.5839267877585,22.1620050573256,18.8898448260367,21.9425434584489,22.5155099283057,21.9708682919197
