"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"278","sp|P17900|SAP3_HUMAN",3464365.13177778,4301651.41256766,4056268.8709881,10891756.2724014,14930232.5581395,11616029.143898
"279","sp|Q92496|FHR4_HUMAN;sp|Q02985|FHR3_HUMAN",46016993.4640523,59044224.4224422,8119505.21894048,7173064.75205018,14847286.8217054,28455373.4061931
"280","sp|P07359|GP1BA_HUMAN",4741495.4548366,4056100.23852145,8261885.82110714,6016352.85407168,8958139.53488372,7401402.55930055
"281","sp|Q03167|TGBR3_HUMAN",2829142.49219608,2133748.85659406,2011337.43091667,5302229.71346953,9206976.74418605,11460109.2896175
"282","sp|P15151|PVR_HUMAN",19861437.9084967,17798019.8019802,10541049.6109405,11198566.3082437,17501550.3875969,17618943.5336976
"283","sp|P01854|IGHE_HUMAN",738336.324611765,4564199.92011881,565510.71167619,14496774.1935484,1842621.86910078,1720287.52693625
"284","sp|Q9UNW1|MINP1_HUMAN",20281045.751634,7489228.13660726,6441202.78371429,8974193.5483871,13437209.3023256,13487067.3952641
"285","sp|Q9BWP8|COL11_HUMAN",1419740.06572549,4211240.02584818,2344361.08460714,6643443.72258781,6275858.12184496,6181579.53773406
"286","sp|P07900|HS90A_HUMAN;sp|Q92538|GBF1_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN;sp|Q58FG1|HS904_HUMAN",16364705.8823529,28109570.9570957,29807142.8571429,4079212.72740502,4444570.44506202,6779334.69081239
"287","sp|P07478|TRY2_HUMAN;sp|Q8NHM4|TRY6_HUMAN",7309509.64737255,7591754.30063366,3930329.25955952,18868817.2043011,92899224.8062015,45138797.8142077
"288","sp|O94985|CSTN1_HUMAN",4145782.88415686,2684107.25944554,1382287.74409524,3566071.29028674,5859023.05260465,4064922.34823315
"289","sp|Q9BYE9|CDHR2_HUMAN",654650.479781699,236928.630957096,134859.720438095,3518879.13817921,2810634.3380155,3918296.64726412
"290","sp|P27487|DPP4_HUMAN",2638651.89718954,5365788.13038944,3623868.52528571,3468915.4329534,4886936.08341085,4176299.41769763
"291","sp|P06733|ENOA_HUMAN",3315550.36120261,30510891.0891089,30698809.5238095,3278727.63328315,2176930.70826357,10212750.4553734
"292","sp|Q13332|PTPRS_HUMAN",3354985.62801307,2321348.89420462,3281047.10833333,5660385.46193548,4824020.54293023,3421016.24672495
"293","sp|P14780|MMP9_HUMAN",188674.951309804,191234.925782178,17578571.4285714,9782.07265698925,80044.1214824806,2900282.8245173
"294","sp|Q9NY15|STAB1_HUMAN",1955313.22905882,880280.932976898,1599170.20435714,2471768.9141362,1888278.61731008,2086184.25605829
"295","sp|Q12860|CNTN1_HUMAN",7165081.13968627,5092429.59858746,2351326.95529762,5398868.98093907,4466457.31579845,6062809.25941712
"296","sp|Q14112|NID2_HUMAN",5489202.17311111,9968398.57149835,6445485.6739881,3444265.983319,5507900.2035814,6823905.18960291
"297","sp|Q99497|PARK7_HUMAN",1166960.56037386,2312621.5010033,6473886.88015476,1743418.62553405,858197.513744186,2546451.26025501
"298","sp|TRYP_PIG|",8727843137.2549,5777293729.37294,4916904761.90476,4226308243.7276,6345348837.2093,5348051001.82149
"299","sp|CRP_HUMAN|",380444444.444444,322059405.940594,394880952.380952,204795698.924731,393992248.062015,413187613.843352
"300","sp|P01620|KV302_HUMAN;sp|P18135|KV312_HUMAN",125462745.098039,156792079.207921,110821428.571429,338258064.516129,297775193.79845,354717668.48816
