"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"370","sp|P05997|CO5A2_HUMAN",7623931.57544753,8411367.69287754,5522001.20926094,3551692.01387685,7940638.83256586,6305288.97728948
"371","sp|Q13790|APOF_HUMAN",113069168.304272,97612987.7246998,139444884.8852,37907217.1088551,37220645.0479619,42387771.6803927
"372","sp|Q9NRN5|OLFL3_HUMAN",1726773.53600319,3535278.53803061,2533658.50087537,1809561.78989511,2926629.02251618,3582588.85979302
"373","sp|P01625|KV402_HUMAN;sp|P06312|KV401_HUMAN",34017390.8060715,46029572.6598369,35063315.2573655,103923180.063441,95549984.684768,193053217.554264
"374","sp|PPIA_HUMAN|;sp|Q9Y536|PAL4A_HUMAN",1188087.64454785,7161437.70443746,6579662.1082593,4248167.37402386,3861421.52855967,7287115.32219693
"375","sp|P11362|FGFR1_HUMAN",6599440.28365357,5332377.86914069,7297953.5627527,12074883.7787998,14480360.5392071,10911703.6008932
"376","sp|P05062|ALDOB_HUMAN",926100.494065593,1023515.05279834,1699097.00709858,4952380.00594729,6195793.93084403,7218789.71550127
"377","sp|P16070|CD44_HUMAN",27155928.4559832,18007913.2526601,15763334.8131096,43944658.998255,36404850.0880066,29272743.3139346
"378","sp|P15259|PGAM2_HUMAN",7493148.14853317,3226502.27710596,3009929.33737675,1419267.11690962,626800.792530336,2427278.10000661
"379","sp|Q9Y4L1|HYOU1_HUMAN;sp|Q9BXT5|TEX15_HUMAN",3868871.05658095,4536191.84123422,4926268.36124447,9226848.54045881,11523103.809369,12065826.0971415
"380","sp|P08107|HSP71_HUMAN;sp|P17066|HSP76_HUMAN",3459782.42495062,1891258.45156239,1789406.51839857,722511.886393053,425582.519394192,523605.534349304
"381","sp|P00533|EGFR_HUMAN",653942.163253666,544166.252259079,441604.817707427,1753668.01693006,1809588.96561647,1725700.21986217
"382","sp|Q06828|FMOD_HUMAN",1757835.67371421,679923.393566474,3332226.04040059,1747039.85786978,5171978.84911168,2840133.33108963
"383","sp|P13987|CD59_HUMAN",1401235.48470438,854829.335126682,1570611.55851185,6987078.98176577,2652645.31209709,8145696.98614281
"384","sp|P04746|AMYP_HUMAN",21996.0384242317,15349.1272765602,38622.8036279319,355944.805714883,616176.882399678,300344.778640401
"385","sp|O95479|G6PE_HUMAN",7310973.51477078,3219531.82369211,2773383.08204202,1387279.2315114,2769075.15884494,719750.144027732
"386","sp|Q9UBG0|MRC2_HUMAN",1462741.20702678,357959.426560953,964050.530130403,2367344.45595825,3984546.45770079,3366067.8371075
"387","sp|Q92626|PXDN_HUMAN",2289438.35195315,1068042.04938383,1472640.04995969,420793.840815946,1006590.72030207,748080.552618693
"388","sp|Q86YZ3|HORN_HUMAN",1199710.66991515,293241.842099827,89325.6582077173,220212.778513994,732800.913841597,1011700.98419215
"389","sp|P21810|PGS1_HUMAN",513506.926960916,486181.020162036,438916.062859038,899102.226755765,1041475.47832855,1207434.35001798
"390","sp|O15031|PLXB2_HUMAN",42090.5705724425,241417.951801713,37100.3282981747,1095732.52753005,1090832.64585063,1609874.54887036
"391","sp|Q99542|MMP19_HUMAN",299260.213848346,184868.481540198,850618.68008849,1572337.7591298,195938.050047373,2042806.45738077
"392","sp|Q16627|CCL14_HUMAN",2825438.17997748,4159476.06486076,7643421.29584295,17023606.6389636,27533079.8984924,18570880.1669047
