"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"232","sp|P20851|C4BPB_HUMAN",78738641.8318195,55954330.4633293,84402825.9126609,80437282.7447724,49494991.3426643,54585370.3920681
"233","sp|CAH1_HUMAN|",14280055.9493476,5294329.81754065,89068829.8021815,70484184.6273637,14021836.8708605,20779046.3228188
"234","sp|Q6UXB8|PI16_HUMAN",27965109.5674724,27977165.2316647,66879389.0831281,54945164.0971236,56087347.483442,54154716.5822687
"235","sp|Q9HDC9|APMAP_HUMAN",10115039.6307879,4837907.28027898,5634491.1673426,3992715.47885765,3716403.71590426,4809544.39097694
"236","sp|P12830|CADH1_HUMAN",13288385.3973096,10707310.1503902,18041881.7061462,26304616.4531516,24381253.6635112,26377545.8502104
"237","sp|P00488|F13A_HUMAN",8540046.66014736,19860333.3434657,18145570.6814689,20921818.4916959,17579616.3754072,18518113.8213722
"238","sp|Q6YHK3|CD109_HUMAN",3728988.75005934,1211478.30992439,4850225.16379971,4785574.61826238,4200911.31104377,5172109.80076103
"239","sp|P20774|MIME_HUMAN",10214206.6859917,5653116.83707462,11924232.1621081,31484289.9632316,36310279.0611089,29715112.8761554
"240","sp|Q6UWP8|SBSN_HUMAN",100626.869325864,314449.794615302,1270498.91492704,1646809.73489965,2423390.03772873,1911951.22739434
"241","sp|P43121|MUC18_HUMAN",8137321.48021761,9239372.46848185,10326056.0825212,18890573.977939,28985438.9046892,26377545.8502104
"242","sp|P27918|PROP_HUMAN",46211847.7249722,42483843.4999352,95704924.2228329,236639985.852677,303457663.6231,272388534.698091
"243","sp|Q86UD1|OAF_HUMAN",9872451.00422416,17787950.7337127,15449657.3230792,21632754.0715108,26369424.5631108,19702411.7983204
"244","sp|Q16853|AOC3_HUMAN",3651253.73039306,1524914.52940528,3878820.46600886,18281200.6238119,19149224.9803543,7318110.00990391
"245","sp|B9A064|IGLL5_HUMAN;sp|P0CG04|LAC1_HUMAN;sp|P0CG06|LAC3_HUMAN;sp|P0CF74|LAC6_HUMAN",2528759907.69698,1865144348.77764,3193620439.93852,15234333853.1766,12766149986.9028,18410450368.9224
"246","sp|P02655|APOC2_HUMAN",536493768.652574,226235101.564696,135832557.67271,348358434.109305,148589614.601656,258392285.879612
"247","sp|P02743|SAMP_HUMAN",462118477.249722,387708246.574612,369132752.148738,264061786.788394,261601434.157845,264852093.026602
"248","sp|P02747|C1QC_HUMAN",1041254079.63993,889397536.685636,1627916912.56606,3321084779.9925,2867151718.36998,2777717073.20583
"249","sp|P02792|FRIL_HUMAN",34311801.1005158,21155572.4745612,50496530.9821448,44179568.1742121,13707915.1498711,15934190.9625761
"250","sp|P0DJI9|SAA2_HUMAN",29353448.3403257,8175314.30611908,27684956.4111554,3486494.85956008,4414035.64085364,5643004.93504054
"251","sp|Q14118|DAG1_HUMAN",10412540.7963993,9412071.01929459,20737795.0645358,30570229.932041,34008186.4405199,30253430.1384046
"252","sp|P01767|HV306_HUMAN",28956780.1195105,35057805.8149872,36602208.2889058,59718588.7044523,52215646.2579059,66966667.4237995
"253","sp|Q9Y5Y7|LYVE1_HUMAN",27270940.1810458,27804466.6808519,35150562.6343883,118827804.054777,91979064.2498983,117353163.170324
"254","sp|P62258|1433E_HUMAN;sp|P27348|1433T_HUMAN;sp|P61981|1433G_HUMAN;sp|Q04917|1433F_HUMAN;sp|P31947|1433S_HUMAN",66541094.0417518,50514326.1127279,54540401.0197293,17164016.1412456,31182890.9516151,73641801.4756894
