"","V1","V2","V3","V4","V5","V6","V7"
"1","0",1,1,1,2,2,2
"140","sp|P49747|COMP_HUMAN",28.0736687852201,27.4654382198126,26.8963279621359,26.3778326244993,25.7081578926783,26.3918271479631
"141","sp|Q16363|LAMA4_HUMAN",20.8867928595795,21.432518156164,22.7745618188007,22.5454339965793,22.6251614646795,21.205239792598
"142","sp|P21333|FLNA_HUMAN",19.7103368390542,21.049689237734,21.6020481632576,18.9898102667042,19.9696036419091,21.4676552780006
"143","sp|P18065|IBP2_HUMAN",27.1077858849166,27.3819087602698,27.3346964301766,26.1796230945841,27.1448491574444,27.3343002166987
"144","sp|P18428|LBP_HUMAN",29.0325792005583,28.8457458800111,28.3937296543398,26.9567466788602,27.5741595564998,27.2760001015539
"145","sp|P22792|CPN2_HUMAN",28.5114462083588,28.0631530998557,28.4701299548875,27.945876112224,28.2411487504378,27.6972309004354
"146","sp|P43251|BTD_HUMAN",26.2485620863874,26.7366471772817,26.2375467156793,25.8299353251248,25.7810346634763,25.6487021477459
"147","sp|P26038|MOES_HUMAN;sp|P15311|EZRI_HUMAN;sp|P35241|RADI_HUMAN",24.3462124403404,25.2821871977939,25.2288762087018,23.8092356367825,23.5421155170524,24.5216422596292
"148","sp|P80108|PHLD_HUMAN",26.2438472029661,26.0308610207295,25.9480619844553,24.7676077567309,25.009889820968,25.2729104375316
"149","sp|P12259|FA5_HUMAN",23.9998290989438,23.6600226653144,24.0111386036148,23.3211383318997,23.1603036250958,28.6361119217348
"150","sp|P02461|CO3A1_HUMAN",27.335363205305,27.6904193714709,26.937275844887,27.2570142196239,27.511870090481,27.4145582882075
"151","sp|P15169|CBPN_HUMAN",27.4003616616455,27.2109247288176,27.4803463753799,26.4875220270802,26.2822231275389,26.5312766668645
"152","sp|Q14515|SPRL1_HUMAN",26.0056164909882,25.5466635594345,25.3510883649487,25.7105844385224,26.0405045507614,25.4427047897312
"153","sp|Q16270|IBP7_HUMAN",25.5812418126476,25.1869633540616,25.7931009759281,26.2071435923957,26.6195065510276,26.4039768067729
"154","sp|P00742|FA10_HUMAN",25.577499172199,25.4057503891523,24.4488952646574,24.8764754971309,26.1382075949184,26.0003649471847
"155","sp|O00533|NCHL1_HUMAN",23.9427870881827,23.6238154060617,24.0314521318884,24.3405024387101,23.922464416807,24.3614104401427
"156","sp|P11021|GRP78_HUMAN",22.9769563107666,24.2501406157506,23.9696328123945,21.8945258889587,22.8842361348751,22.9317100760502
"157","sp|P02042|HBD_HUMAN",24.1485000537743,23.8133364009125,29.4973016346724,27.1103977480982,23.523867326583,22.9450753921616
"158","sp|P00746|CFAD_HUMAN",27.7470794583315,27.4346786174606,28.5862493731106,29.5757101631603,29.5162954082636,28.9475758344199
"159","sp|P05090|APOD_HUMAN",31.3123520509052,30.6580688372092,31.1661806948816,30.7657874949131,30.2031855341072,30.5356553948486
"160","sp|P07360|CO8G_HUMAN",29.6731816647995,30.1212339750948,29.626022939624,28.9476262033173,29.1836231047037,28.8839400729246
"161","sp|Q9UK55|ZPI_HUMAN",26.2414839703571,26.38418719702,25.8196248285004,24.9663773556804,24.6962321951437,25.1911407705344
"162","sp|Q12841|FSTL1_HUMAN",28.9768425301357,28.3481281354098,28.4514058249975,28.2206571165892,27.6654277444896,27.8247168473572
