"","DE","Normalisation","Threshold","Go_BP","Go_MF","Go_CC","Total","DEs"
"1","QPROTmodel","MedI-G",1e-06,0,0,0,0,4
"2","QPROTmodel","MedI-G",2e-06,0,0,0,0,4
"3","QPROTmodel","MedI-G",3e-06,0,0,0,0,4
"4","QPROTmodel","MedI-G",4e-06,0,0,0,0,4
"5","QPROTmodel","MedI-G",5e-06,0,0,0,0,4
"6","QPROTmodel","MedI-G",6e-06,0,0,0,0,4
"7","QPROTmodel","MedI-G",7e-06,0,0,0,0,4
"8","QPROTmodel","MedI-G",8e-06,0,0,0,0,4
"9","QPROTmodel","MedI-G",9e-06,0,0,0,0,4
"10","QPROTmodel","MedI-G",1e-05,0,0,0,0,4
"11","QPROTmodel","MedI-G",2e-05,0,0,0,0,4
"12","QPROTmodel","MedI-G",3e-05,0,0,0,0,4
"13","QPROTmodel","MedI-G",4e-05,0,0,0,0,4
"14","QPROTmodel","MedI-G",5e-05,0,0,0,0,4
"15","QPROTmodel","MedI-G",6e-05,0,0,0,0,4
"16","QPROTmodel","MedI-G",7e-05,0,0,0,0,4
"17","QPROTmodel","MedI-G",8e-05,0,0,0,0,4
"18","QPROTmodel","MedI-G",9e-05,0,0,0,0,4
"19","QPROTmodel","MedI-G",1e-04,0,0,0,0,4
"20","QPROTmodel","MedI-G",2e-04,0,0,0,0,4
"21","QPROTmodel","MedI-G",3e-04,0,0,0,0,4
"22","QPROTmodel","MedI-G",4e-04,0,0,0,0,4
"23","QPROTmodel","MedI-G",5e-04,0,0,0,0,5
"24","QPROTmodel","MedI-G",6e-04,0,0,0,0,5
"25","QPROTmodel","MedI-G",7e-04,0,0,0,0,6
"26","QPROTmodel","MedI-G",8e-04,0,0,0,0,6
"27","QPROTmodel","MedI-G",9e-04,0,0,0,0,6
"28","QPROTmodel","MedI-G",0.001,0,0,0,0,6
"29","QPROTmodel","MedI-G",0.002,0,0,0,0,9
"30","QPROTmodel","MedI-G",0.003,0,0,0,0,9
"31","QPROTmodel","MedI-G",0.004,0,0,0,0,9
"32","QPROTmodel","MedI-G",0.005,0,0,0,0,9
"33","QPROTmodel","MedI-G",0.006,0,0,0,0,9
"34","QPROTmodel","MedI-G",0.007,0,0,0,0,9
"35","QPROTmodel","MedI-G",0.008,0,0,0,0,10
"36","QPROTmodel","MedI-G",0.009,0,0,0,0,13
"37","QPROTmodel","MedI-G",0.01,0,0,0,0,15
"38","QPROTmodel","MedI-G",0.02,0,0,0,0,22
"39","QPROTmodel","MedI-G",0.03,0,0,0,0,34
"40","QPROTmodel","MedI-G",0.04,0,0,0,0,40
"41","QPROTmodel","MedI-G",0.05,0,0,0,0,51
"42","QPROTmodel","MedI-G",0.06,0,0,0,0,67
"43","QPROTmodel","MedI-G",0.07,0,0,0,0,77
"44","QPROTmodel","MedI-G",0.08,0,0,0,0,84
"45","QPROTmodel","MedI-G",0.09,0,0,0,0,94
"46","QPROTmodel","MedI-G",0.1,0,0,0,0,102
