"","DE","Normalisation","Threshold","Go_BP","Go_MF","Go_CC","Total","DEs"
"1",2,"Quantile",1e-06,0,0,0,0,2
"2",2,"Quantile",2e-06,0,0,0,0,2
"3",2,"Quantile",3e-06,0,0,0,0,2
"4",2,"Quantile",4e-06,0,0,0,0,2
"5",2,"Quantile",5e-06,0,0,0,0,2
"6",2,"Quantile",6e-06,0,0,0,0,2
"7",2,"Quantile",7e-06,0,0,0,0,2
"8",2,"Quantile",8e-06,0,0,0,0,2
"9",2,"Quantile",9e-06,0,0,0,0,2
"10",2,"Quantile",1e-05,0,0,0,0,2
"11",2,"Quantile",2e-05,0,0,0,0,2
"12",2,"Quantile",3e-05,0,0,0,0,2
"13",2,"Quantile",4e-05,0,0,0,0,2
"14",2,"Quantile",5e-05,0,0,0,0,2
"15",2,"Quantile",6e-05,0,0,0,0,2
"16",2,"Quantile",7e-05,0,0,0,0,2
"17",2,"Quantile",8e-05,0,0,0,0,2
"18",2,"Quantile",9e-05,0,0,0,0,2
"19",2,"Quantile",1e-04,0,0,0,0,2
"20",2,"Quantile",2e-04,0,0,0,0,2
"21",2,"Quantile",3e-04,0,0,0,0,2
"22",2,"Quantile",4e-04,0,0,0,0,2
"23",2,"Quantile",5e-04,0,0,0,0,2
"24",2,"Quantile",6e-04,0,0,0,0,2
"25",2,"Quantile",7e-04,0,0,0,0,2
"26",2,"Quantile",8e-04,0,0,0,0,2
"27",2,"Quantile",9e-04,0,0,0,0,2
"28",2,"Quantile",0.001,0,0,0,0,2
"29",2,"Quantile",0.002,0,0,0,0,2
"30",2,"Quantile",0.003,0,0,0,0,2
"31",2,"Quantile",0.004,0,0,0,0,2
"32",2,"Quantile",0.005,0,0,0,0,2
"33",2,"Quantile",0.006,0,0,0,0,2
"34",2,"Quantile",0.007,0,0,0,0,2
"35",2,"Quantile",0.008,0,0,0,0,2
"36",2,"Quantile",0.009,0,0,0,0,2
"37",2,"Quantile",0.01,0,0,0,0,2
"38",4,"Quantile",0.02,0,0,0,0,4
"39",9,"Quantile",0.03,0,0,0,0,9
"40",15,"Quantile",0.04,0,0,0,0,15
"41",55,"Quantile",0.05,0,0,0,0,55
"42",77,"Quantile",0.06,0,0,0,0,77
"43",83,"Quantile",0.07,0,0,0,0,83
"44",93,"Quantile",0.08,0,0,0,0,93
"45",117,"Quantile",0.09,0,0,0,0,117
"46",142,"Quantile",0.1,0,0,0,0,142
